Taxon,Stage,Insect?,Origin,Higher classification,Order,higherClass_JS,Family,Common name,Feeding Group,Habit,Tolerance,Voltinism,Development,Occurrence in drift,Size at maturity,Rheophily,Thermal preference,a,b,Notes
Limnephilus,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MT,2,2,1,2,1,2,0.004,2.933,
Limnephilus,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MT,2,2,1,2,1,2,0.01,2.9,
Nemotaulius hostilis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MT,2,2,1,2,1,2,0.004,2.933,
Onocosmoecus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Onocosmoecus,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Onocosmoecus unicolor,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Onocosmoecus unicolor,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.01,2.9,
Philocasca,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,CM,HI,1,2,1,2,1,1,0.004,2.933,
Pseudostenophylax edwardsi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MI,2,2,1,2,1,2,0.004,2.933,
Psychoglypha,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MI,2,2,1,3,2,2,0.004,2.933,
Psychoglypha,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,MI,2,2,1,3,2,2,0.004,2.933,
Psychoglypha bella,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Psychoglypha bella,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Psychoglypha subborealis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,1,0.004,2.933,
Psychoglypha subborealis,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,1,0.004,2.933,
Pycnopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Limnephilidae,caddisflies,SH,SP,0,2,2,1,3,2,2,0.004,2.933,
Molanna,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Molannidae,caddisflies,SC,SP,0,2,2,1,2,1,1,0.0056,2.839,
Molannodes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Molannidae,caddisflies,CG,SP,0,2,2,1,2,1,1,0.0056,2.839,
Odontoceridae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Odontoceridae,caddisflies,,,,,,,,,,0.0077,2.988,added by js
Marilia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Odontoceridae,caddisflies,SH,SP,0,2,2,1,2,1,3,0.0077,2.988,
Nanamyia plutonis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Odontoceridae,caddisflies,PR,SP,HI,1,2,1,2,1,1,0.0077,2.988,
Nerophilus californicus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Odontoceridae,caddisflies,PR,SP,MI,2,2,1,2,1,2,0.0077,2.988,
Parthina,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Odontoceridae,caddisflies,SH,SP,0,1,2,1,1,1,1,0.0077,2.988,
Chimarra,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,2,1,2,3,2,0.005,2.511,
Chimarra,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,2,1,2,3,2,0.005,2.511,
Dolophilodes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,MI,2,2,1,2,3,1,0.005,2.511,
Dolophilodes,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,MI,2,2,1,2,3,1,0.005,2.511,
Dolophilodes,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,MI,2,2,1,2,3,1,0.01,2.9,
Wormaldia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,3,1,1,3,2,0.005,2.511,
Wormaldia,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,3,1,1,3,2,0.005,2.511,
Wormaldia,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,3,1,1,3,2,0.01,2.9,
Wormaldia gabriella,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Philopotamidae,caddisflies,CF,CL,0,3,3,1,1,3,2,0.01,2.9,
Phryganeidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,0,2,2,1,3,2,2,0.0054,2.811,
Agrypnia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,0,2,2,1,3,2,2,0.0054,2.811,
Banksiola crotchi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,0,2,2,1,3,2,2,0.0054,2.811,
Phryganea cinerea,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,0,2,2,1,3,2,2,0.0054,2.811,
Ptilostomis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,0,2,2,1,3,2,2,0.0054,2.811,
Yphria californica,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Phryagaeidae,caddisflies,PR,CM,HI,1,2,1,2,2,1,0.0054,2.811,
Polycentropodidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,,,,,,,,,,0.0047,2.705,added by js
Neureclipsis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,CF,CL,0,3,2,1,2,3,2,0.0047,2.705,
Neureclipsis,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,CF,CL,0,3,2,1,2,3,2,0.0047,2.705,
Nyctiophylax,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,2,1,2,2,2,0.0047,2.705,
Polycentropus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.0071,2.531,
Polycentropus,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.0071,2.531,
Polycentropus,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.01,2.9,
Polycentropus variegatus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.0071,2.531,
Polycentropus variegatus,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.0071,2.531,
Polycentropus variegatus,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Polycentropodidae,caddisflies,PR,CL,0,3,3,1,2,3,2,0.01,2.9,
Psychomyiidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,,,,,,,,,,0.0039,2.873,added by js
Psychomyia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.0039,2.873,
Psychomyia,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.0039,2.873,
Psychomyia,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.01,2.9,
Psychomyia flavida,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.0039,2.873,
Psychomyia flavida,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.0039,2.873,
Psychomyia flavida,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,0,2,2,1,2,2,2,0.01,2.9,
Tinodes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,MI,2,2,1,2,2,2,0.0039,2.873,
Tinodes,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,MI,2,2,1,1,3,2,0.0039,2.873,
Tinodes,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,MI,2,2,1,1,3,2,0.01,2.9,
Tinodes twila,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Psychomyiidae,caddisflies,SC,CL,MI,2,2,1,1,3,2,0.01,2.9,
Himalopsyche phryganea,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,3,3,1,3,3,1,0.0099,2.48,
Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,3,2,0.0099,2.48,
Rhyacophilidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,,,,,,,,,,0.0099,2.48,added by js
Rhyacophila,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,3,2,0.0099,2.48,
Rhyacophilidae,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,,,,,,,,,,0.0099,2.48,added by js
Rhyacophila,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,3,2,0.01,2.9,
Rhyacophila alberta group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila alberta group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila alberta group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,3,3,1,0.01,2.9,
Rhyacophila alexanderi group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,2,3,1,0.0099,2.48,
Rhyacophila angelita group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila angelita group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila angelita group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.01,2.9,
Rhyacophila arnaudi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,2,2,0.0099,2.48,
Rhyacophila arnaudi,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,2,2,0.0099,2.48,
Rhyacophila arnaudi,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,2,2,0.01,2.9,
Rhyacophila atrata group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,2,0.0099,2.48,
Rhyacophila atrata group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,2,0.0099,2.48,
Rhyacophila atrata complex,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,2,0.0099,2.48,
Rhyacophila atrata complex,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,2,0.0099,2.48,
Rhyacophila basalis group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila betteni group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila betteni group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila betteni group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.01,2.9,
Rhyacophila betteni group B,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila blarina,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,2,2,0.0099,2.48,
Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila brunnea/vemna group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila brunnea/vemna group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.01,2.9,
Rhyacophila cerita,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,2,3,2,0.01,2.9,
Rhyacophila chilsia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila coloradensis group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila coloradensis group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila coloradensis group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.01,2.9,
Rhyacophila ecosa group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,1,2,1,0.0099,2.48,
Rhyacophila grandis group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,3,2,2,0.0099,2.48,
Rhyacophila grandis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,3,2,2,0.0099,2.48,
Rhyacophila grandis,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,3,2,2,0.0099,2.48,
Rhyacophila hyalinata group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila hyalinata group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila hyalinata group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,3,3,1,0.01,2.9,
Rhyacophila jenniferae,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,1,0.01,2.9,
Rhyacophila malkini,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila malkini,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.48,
Rhyacophila narvae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila narvae,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila narvae,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.01,2.9,
Rhyacophila neograndis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,3,2,2,0.0099,2.48,
Rhyacophila nevadensis group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila nevadensis group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila nevadensis group,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,3,1,0.01,2.9,
Rhyacophila oreia group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila rickeri,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,2,2,1,0.0099,2.48,
Rhyacophila rotunda group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,3,3,1,0.0099,2.48,
Rhyacophila rotunda group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,3,3,1,0.0099,2.48,
Rhyacophila sequoia,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,2,2,0.0099,2.48,
Rhyacophila sibirica group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,2,1,0.0099,2.48,
Rhyacophila sibirica group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,2,2,1,2,2,1,0.0099,2.48,
Rhyacophila vaccua,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila vaccua,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila vagrita group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila vagrita group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila vagrita,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila vagrita,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila valuma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,2,3,2,0.0099,2.48,
Rhyacophila valuma,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,2,3,2,0.0099,2.48,
Rhyacophila valuma,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,MI,1,2,1,2,3,2,0.01,2.9,
Rhyacophila vao,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila vao,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.48,
Rhyacophila verrula,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,MH,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila verrula,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,MH,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila verrula group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,MH,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila verrula group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,MH,CL,HI,1,2,1,3,3,1,0.0099,2.48,
Rhyacophila vetina complex,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila vetina complex,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,3,1,0.0099,2.48,
Rhyacophila viquaea group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,2,2,1,0.0099,2.48,
Rhyacophila visor group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,1,3,1,0.0099,2.48,
Rhyacophila visor group,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,2,2,1,1,3,1,0.0099,2.48,
Rhyacophila vofixa group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Rhyacophilidae,caddisflies,PR,CL,HI,1,2,1,2,3,1,0.0099,2.48,
Gumaga,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Sericostomatidae,caddisflies,SH,SP,0,1,2,1,2,2,2,0.0074,2.741,
Gumaga,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Sericostomatidae,caddisflies,SH,SP,0,1,2,1,2,2,2,0.0074,2.741,
Gumaga,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Sericostomatidae,caddisflies,SH,SP,0,1,2,1,2,2,2,0.01,2.9,
Farula,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,HI,1,2,1,1,3,1,0.0056,2.839,
Neophylax,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,0,2,2,1,2,3,2,0.0056,2.839,
Neophylax,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,0,2,2,1,2,3,2,0.0056,2.839,
Neophylax,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,0,2,2,1,2,3,2,0.01,2.9,
Neophylax occidentis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,MI,2,2,1,2,3,1,0.0056,2.839,
Neophylax occidentis,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,MI,2,2,1,2,3,1,0.0056,2.839,
Neophylax rickeri,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,0,2,2,1,2,3,2,0.0056,2.839,
Neophylax rickeri,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Trichoptera,Uenoidae,caddisflies,SC,CL,0,2,2,1,2,3,2,0.0056,2.839,
